frame.number	frame.time_relative	usb.endpoint_address	usb.endpoint_address.direction	usb.endpoint_address.number	usb.transfer_type	usb.urb_type	usb.data_len	usb.capdata
77946	82.341636000	0x81	1	1	0x01		0	
77947	82.345617000	0x81	1	1	0x01		64	
77948	82.345634000	0x81	1	1	0x01		0	
77949	82.349613000	0x81	1	1	0x01		64	
77950	82.349630000	0x81	1	1	0x01		0	
77951	82.353614000	0x81	1	1	0x01		64	
77952	82.353631000	0x81	1	1	0x01		0	
77953	82.357762000	0x81	1	1	0x01		64	
77954	82.357780000	0x81	1	1	0x01		0	
77955	82.361611000	0x81	1	1	0x01		64	
77956	82.361627000	0x81	1	1	0x01		0	
77959	82.365613000	0x81	1	1	0x01		64	
77960	82.365631000	0x81	1	1	0x01		0	
77961	82.369614000	0x81	1	1	0x01		64	
77962	82.369634000	0x81	1	1	0x01		0	
77963	82.373615000	0x81	1	1	0x01		64	
77964	82.373633000	0x81	1	1	0x01		0	
77965	82.377616000	0x81	1	1	0x01		64	
77966	82.377635000	0x81	1	1	0x01		0	
77971	82.381611000	0x81	1	1	0x01		64	
77972	82.381628000	0x81	1	1	0x01		0	
77973	82.385614000	0x81	1	1	0x01		64	
77974	82.385632000	0x81	1	1	0x01		0	
77975	82.389613000	0x81	1	1	0x01		64	
77976	82.389631000	0x81	1	1	0x01		0	
77977	82.393613000	0x81	1	1	0x01		64	
77978	82.393631000	0x81	1	1	0x01		0	
77979	82.397614000	0x81	1	1	0x01		64	
77980	82.397632000	0x81	1	1	0x01		0	
77985	82.401611000	0x81	1	1	0x01		64	
77986	82.401620000	0x81	1	1	0x01		0	
77987	82.405613000	0x81	1	1	0x01		64	
77988	82.405630000	0x81	1	1	0x01		0	
77989	82.409614000	0x81	1	1	0x01		64	
77990	82.409633000	0x81	1	1	0x01		0	
77991	82.413614000	0x81	1	1	0x01		64	
77992	82.413632000	0x81	1	1	0x01		0	
77993	82.417613000	0x81	1	1	0x01		64	
77994	82.417631000	0x81	1	1	0x01		0	
77997	82.421612000	0x81	1	1	0x01		64	
77998	82.421622000	0x81	1	1	0x01		0	
77999	82.425615000	0x81	1	1	0x01		64	
78000	82.425637000	0x81	1	1	0x01		0	
78001	82.429615000	0x81	1	1	0x01		64	
78002	82.429647000	0x81	1	1	0x01		0	
78003	82.433614000	0x81	1	1	0x01		64	
78004	82.433632000	0x81	1	1	0x01		0	
78005	82.437614000	0x81	1	1	0x01		64	
78006	82.437632000	0x81	1	1	0x01		0	
78009	82.441612000	0x81	1	1	0x01		64	
78010	82.441629000	0x81	1	1	0x01		0	
78011	82.445616000	0x81	1	1	0x01		64	
78012	82.445636000	0x81	1	1	0x01		0	
78013	82.449615000	0x81	1	1	0x01		64	
78014	82.449634000	0x81	1	1	0x01		0	
78015	82.453612000	0x81	1	1	0x01		64	
78016	82.453626000	0x81	1	1	0x01		0	
78017	82.457612000	0x81	1	1	0x01		64	
78018	82.457627000	0x81	1	1	0x01		0	
78019	82.461615000	0x81	1	1	0x01		64	
78020	82.461635000	0x81	1	1	0x01		0	
78021	82.465614000	0x81	1	1	0x01		64	
78022	82.465632000	0x81	1	1	0x01		0	
78027	82.469617000	0x81	1	1	0x01		64	
78028	82.469631000	0x81	1	1	0x01		0	
78029	82.473660000	0x81	1	1	0x01		64	
78030	82.473678000	0x81	1	1	0x01		0	
78031	82.477615000	0x81	1	1	0x01		64	
78032	82.477633000	0x81	1	1	0x01		0	
78033	82.481615000	0x81	1	1	0x01		64	
78034	82.481632000	0x81	1	1	0x01		0	
78039	82.485614000	0x81	1	1	0x01		64	
78040	82.485636000	0x81	1	1	0x01		0	
78041	82.489614000	0x81	1	1	0x01		64	
78042	82.489632000	0x81	1	1	0x01		0	
78043	82.493614000	0x81	1	1	0x01		64	
78044	82.493632000	0x81	1	1	0x01		0	
78045	82.497614000	0x81	1	1	0x01		64	
78046	82.497632000	0x81	1	1	0x01		0	
78049	82.501612000	0x81	1	1	0x01		64	
78050	82.501621000	0x81	1	1	0x01		0	
78051	82.505615000	0x81	1	1	0x01		64	
78052	82.505635000	0x81	1	1	0x01		0	
78053	82.509618000	0x81	1	1	0x01		64	
78054	82.509635000	0x81	1	1	0x01		0	
78055	82.513615000	0x81	1	1	0x01		64	
78056	82.513632000	0x81	1	1	0x01		0	
78057	82.517622000	0x81	1	1	0x01		64	
78058	82.517643000	0x81	1	1	0x01		0	
78061	82.521617000	0x81	1	1	0x01		64	
78062	82.521638000	0x81	1	1	0x01		0	
78063	82.525615000	0x81	1	1	0x01		64	
78064	82.525634000	0x81	1	1	0x01		0	
78065	82.529615000	0x81	1	1	0x01		64	
78066	82.529634000	0x81	1	1	0x01		0	
78067	82.533617000	0x81	1	1	0x01		64	
78068	82.533637000	0x81	1	1	0x01		0	
78069	82.537615000	0x81	1	1	0x01		64	
78070	82.537633000	0x81	1	1	0x01		0	
78071	82.541616000	0x81	1	1	0x01		64	
78072	82.541634000	0x81	1	1	0x01		0	
78077	82.545620000	0x81	1	1	0x01		64	
78078	82.545642000	0x81	1	1	0x01		0	
78079	82.549618000	0x81	1	1	0x01		64	
78080	82.549636000	0x81	1	1	0x01		0	
78081	82.553615000	0x81	1	1	0x01		64	
78082	82.553632000	0x81	1	1	0x01		0	
78083	82.557614000	0x81	1	1	0x01		64	
78084	82.557633000	0x81	1	1	0x01		0	
78085	82.561615000	0x81	1	1	0x01		64	
78086	82.561633000	0x81	1	1	0x01		0	
78091	82.565617000	0x81	1	1	0x01		64	
78092	82.565635000	0x81	1	1	0x01		0	
78093	82.569789000	0x81	1	1	0x01		64	
78094	82.569815000	0x81	1	1	0x01		0	
78095	82.573616000	0x81	1	1	0x01		64	
78096	82.573634000	0x81	1	1	0x01		0	
78097	82.577615000	0x81	1	1	0x01		64	
78098	82.577634000	0x81	1	1	0x01		0	
78099	82.581617000	0x81	1	1	0x01		64	
78100	82.581635000	0x81	1	1	0x01		0	
78103	82.585617000	0x81	1	1	0x01		64	
78104	82.585636000	0x81	1	1	0x01		0	
78105	82.589615000	0x81	1	1	0x01		64	
78106	82.589633000	0x81	1	1	0x01		0	
78107	82.593615000	0x81	1	1	0x01		64	
78108	82.593633000	0x81	1	1	0x01		0	
78109	82.597615000	0x81	1	1	0x01		64	
78110	82.597633000	0x81	1	1	0x01		0	
78113	82.601613000	0x81	1	1	0x01		64	
78114	82.601622000	0x81	1	1	0x01		0	
78115	82.605618000	0x81	1	1	0x01		64	
78116	82.605639000	0x81	1	1	0x01		0	
78117	82.609615000	0x81	1	1	0x01		64	
78118	82.609633000	0x81	1	1	0x01		0	
78119	82.613615000	0x81	1	1	0x01		64	
78120	82.613633000	0x81	1	1	0x01		0	
78121	82.617616000	0x81	1	1	0x01		64	
78122	82.617636000	0x81	1	1	0x01		0	
78127	82.621614000	0x81	1	1	0x01		64	
78128	82.621624000	0x81	1	1	0x01		0	
78129	82.625617000	0x81	1	1	0x01		64	
78130	82.625635000	0x81	1	1	0x01		0	
78131	82.629614000	0x81	1	1	0x01		64	
78132	82.629630000	0x81	1	1	0x01		0	
78133	82.633616000	0x81	1	1	0x01		64	
78134	82.633634000	0x81	1	1	0x01		0	
78135	82.637616000	0x81	1	1	0x01		64	
78136	82.637634000	0x81	1	1	0x01		0	
78139	82.641616000	0x81	1	1	0x01		64	
78140	82.641628000	0x81	1	1	0x01		0	
78143	82.645621000	0x81	1	1	0x01		64	
78144	82.645641000	0x81	1	1	0x01		0	
78145	82.649622000	0x81	1	1	0x01		64	
78146	82.649640000	0x81	1	1	0x01		0	
78147	82.653615000	0x81	1	1	0x01		64	
78148	82.653632000	0x81	1	1	0x01		0	
78149	82.657616000	0x81	1	1	0x01		64	
78150	82.657633000	0x81	1	1	0x01		0	
78151	82.661615000	0x81	1	1	0x01		64	
78152	82.661633000	0x81	1	1	0x01		0	
78155	82.665615000	0x81	1	1	0x01		64	
78156	82.665633000	0x81	1	1	0x01		0	
78157	82.669617000	0x81	1	1	0x01		64	
78158	82.669641000	0x81	1	1	0x01		0	
78159	82.673619000	0x81	1	1	0x01		64	
78160	82.673637000	0x81	1	1	0x01		0	
78163	82.677620000	0x81	1	1	0x01		64	
78164	82.677635000	0x81	1	1	0x01		0	
78165	82.681618000	0x81	1	1	0x01		64	
78166	82.681639000	0x81	1	1	0x01		0	
78167	82.685617000	0x81	1	1	0x01		64	
78168	82.685643000	0x81	1	1	0x01		0	
78169	82.689616000	0x81	1	1	0x01		64	
78170	82.689635000	0x81	1	1	0x01		0	
78171	82.693670000	0x81	1	1	0x01		64	
78172	82.693690000	0x81	1	1	0x01		0	
78173	82.697618000	0x81	1	1	0x01		64	
78174	82.697636000	0x81	1	1	0x01		0	
78179	82.701614000	0x81	1	1	0x01		64	
78180	82.701631000	0x81	1	1	0x01		0	
78181	82.705617000	0x81	1	1	0x01		64	
78182	82.705634000	0x81	1	1	0x01		0	
78183	82.709616000	0x81	1	1	0x01		64	
78184	82.709634000	0x81	1	1	0x01		0	
78185	82.713616000	0x81	1	1	0x01		64	
78186	82.713633000	0x81	1	1	0x01		0	
78187	82.717619000	0x81	1	1	0x01		64	
78188	82.717639000	0x81	1	1	0x01		0	
78189	82.721617000	0x81	1	1	0x01		64	
78190	82.721635000	0x81	1	1	0x01		0	
78195	82.725618000	0x81	1	1	0x01		64	
78196	82.725636000	0x81	1	1	0x01		0	
78197	82.729617000	0x81	1	1	0x01		64	
78198	82.729636000	0x81	1	1	0x01		0	
78199	82.733620000	0x81	1	1	0x01		64	
78200	82.733641000	0x81	1	1	0x01		0	
78201	82.737617000	0x81	1	1	0x01		64	
78202	82.737636000	0x81	1	1	0x01		0	
78203	82.741617000	0x81	1	1	0x01		64	
78204	82.741635000	0x81	1	1	0x01		0	
78207	82.745619000	0x81	1	1	0x01		64	
78208	82.745640000	0x81	1	1	0x01		0	
78209	82.749617000	0x81	1	1	0x01		64	
78210	82.749635000	0x81	1	1	0x01		0	
78211	82.753617000	0x81	1	1	0x01		64	
78212	82.753635000	0x81	1	1	0x01		0	
78215	82.757621000	0x81	1	1	0x01		64	
78216	82.757641000	0x81	1	1	0x01		0	
78221	82.761615000	0x81	1	1	0x01		64	
78222	82.761625000	0x81	1	1	0x01		0	
78223	82.765618000	0x81	1	1	0x01		64	
78224	82.765638000	0x81	1	1	0x01		0	
78225	82.769645000	0x81	1	1	0x01		64	
78226	82.769665000	0x81	1	1	0x01		0	
78227	82.773626000	0x81	1	1	0x01		64	
78228	82.773657000	0x81	1	1	0x01		0	
78229	82.777702000	0x81	1	1	0x01		64	
78230	82.777741000	0x81	1	1	0x01		0	
78233	82.781622000	0x81	1	1	0x01		64	
78234	82.781639000	0x81	1	1	0x01		0	
78235	82.785624000	0x81	1	1	0x01		64	
78236	82.785655000	0x81	1	1	0x01		0	
78237	82.789629000	0x81	1	1	0x01		64	
78238	82.789752000	0x81	1	1	0x01		0	
78239	82.793624000	0x81	1	1	0x01		64	
78240	82.793650000	0x81	1	1	0x01		0	
78241	82.797625000	0x81	1	1	0x01		64	
78242	82.797650000	0x81	1	1	0x01		0	
78245	82.801622000	0x81	1	1	0x01		64	
78246	82.801639000	0x81	1	1	0x01		0	
78247	82.805623000	0x81	1	1	0x01		64	
78248	82.805647000	0x81	1	1	0x01		0	
78249	82.809619000	0x81	1	1	0x01		64	
78250	82.809640000	0x81	1	1	0x01		0	
78251	82.813619000	0x81	1	1	0x01		64	
78252	82.813638000	0x81	1	1	0x01		0	
78253	82.817620000	0x81	1	1	0x01		64	
78254	82.817639000	0x81	1	1	0x01		0	
78259	82.821618000	0x81	1	1	0x01		64	
78260	82.821639000	0x81	1	1	0x01		0	
78261	82.825624000	0x81	1	1	0x01		64	
78262	82.825645000	0x81	1	1	0x01		0	
78263	82.829620000	0x81	1	1	0x01		64	
78264	82.829641000	0x81	1	1	0x01		0	
78265	82.833619000	0x81	1	1	0x01		64	
78266	82.833637000	0x81	1	1	0x01		0	
78267	82.837619000	0x81	1	1	0x01		64	
78268	82.837638000	0x81	1	1	0x01		0	
78273	82.841619000	0x81	1	1	0x01		64	
78274	82.841639000	0x81	1	1	0x01		0	
78275	82.845618000	0x81	1	1	0x01		64	
78276	82.845636000	0x81	1	1	0x01		0	
78277	82.849619000	0x81	1	1	0x01		64	
78278	82.849638000	0x81	1	1	0x01		0	
78279	82.853618000	0x81	1	1	0x01		64	
78280	82.853639000	0x81	1	1	0x01		0	
78281	82.857619000	0x81	1	1	0x01		64	
78282	82.857637000	0x81	1	1	0x01		0	
78283	82.861619000	0x81	1	1	0x01		64	
78284	82.861638000	0x81	1	1	0x01		0	
78285	82.865621000	0x81	1	1	0x01		64	
78286	82.865645000	0x81	1	1	0x01		0	
78287	82.869619000	0x81	1	1	0x01		64	
78288	82.869639000	0x81	1	1	0x01		0	
78289	82.873619000	0x81	1	1	0x01		64	
78290	82.873643000	0x81	1	1	0x01		0	
78291	82.877619000	0x81	1	1	0x01		64	
78292	82.877637000	0x81	1	1	0x01		0	
78295	82.881675000	0x81	1	1	0x01		64	
78296	82.881694000	0x81	1	1	0x01		0	
78299	82.885619000	0x81	1	1	0x01		64	
78300	82.885637000	0x81	1	1	0x01		0	
78301	82.889618000	0x81	1	1	0x01		64	
78302	82.889637000	0x81	1	1	0x01		0	
78303	82.893620000	0x81	1	1	0x01		64	
78304	82.893638000	0x81	1	1	0x01		0	
78305	82.897620000	0x81	1	1	0x01		64	
78306	82.897638000	0x81	1	1	0x01		0	
78311	82.901616000	0x81	1	1	0x01		64	
78312	82.901625000	0x81	1	1	0x01		0	
78313	82.905619000	0x81	1	1	0x01		64	
78314	82.905639000	0x81	1	1	0x01		0	
78315	82.909620000	0x81	1	1	0x01		64	
78316	82.909640000	0x81	1	1	0x01		0	
78317	82.913619000	0x81	1	1	0x01		64	
78318	82.913638000	0x81	1	1	0x01		0	
78319	82.917619000	0x81	1	1	0x01		64	
78320	82.917639000	0x81	1	1	0x01		0	
78323	82.921622000	0x81	1	1	0x01		64	
78324	82.921634000	0x81	1	1	0x01		0	
78327	82.925618000	0x81	1	1	0x01		64	
78328	82.925637000	0x81	1	1	0x01		0	
78329	82.929620000	0x81	1	1	0x01		64	
78330	82.929639000	0x81	1	1	0x01		0	
78331	82.933654000	0x81	1	1	0x01		64	
78332	82.933674000	0x81	1	1	0x01		0	
78333	82.937621000	0x81	1	1	0x01		64	
78334	82.937640000	0x81	1	1	0x01		0	
78335	82.941622000	0x81	1	1	0x01		64	
78336	82.941640000	0x81	1	1	0x01		0	
78337	82.945622000	0x81	1	1	0x01		64	
78338	82.945647000	0x81	1	1	0x01		0	
78339	82.949620000	0x81	1	1	0x01		64	
78340	82.949638000	0x81	1	1	0x01		0	
78341	82.953620000	0x81	1	1	0x01		64	
78342	82.953639000	0x81	1	1	0x01		0	
78343	82.957621000	0x81	1	1	0x01		64	
78344	82.957642000	0x81	1	1	0x01		0	
78345	82.961621000	0x81	1	1	0x01		64	
78346	82.961642000	0x81	1	1	0x01		0	
78347	82.965621000	0x81	1	1	0x01		64	
78348	82.965641000	0x81	1	1	0x01		0	
78349	82.969628000	0x81	1	1	0x01		64	
78350	82.969661000	0x81	1	1	0x01		0	
78353	82.973618000	0x81	1	1	0x01		64	
78354	82.973628000	0x81	1	1	0x01		0	
78357	82.977620000	0x81	1	1	0x01		64	
78358	82.977638000	0x81	1	1	0x01		0	
78359	82.981669000	0x81	1	1	0x01		64	
78360	82.981687000	0x81	1	1	0x01		0	
78365	82.985618000	0x81	1	1	0x01		64	
78366	82.985636000	0x81	1	1	0x01		0	
78369	82.989620000	0x81	1	1	0x01		64	
78370	82.989638000	0x81	1	1	0x01		0	
78371	82.993620000	0x81	1	1	0x01		64	
78372	82.993640000	0x81	1	1	0x01		0	
78373	82.997622000	0x81	1	1	0x01		64	
78374	82.997642000	0x81	1	1	0x01		0	
78377	83.001618000	0x81	1	1	0x01		64	
78378	83.001627000	0x81	1	1	0x01		0	
78379	83.005621000	0x81	1	1	0x01		64	
78380	83.005639000	0x81	1	1	0x01		0	
78381	83.009620000	0x81	1	1	0x01		64	
78382	83.009638000	0x81	1	1	0x01		0	
78383	83.013625000	0x81	1	1	0x01		64	
78384	83.013647000	0x81	1	1	0x01		0	
78385	83.017620000	0x81	1	1	0x01		64	
78386	83.017638000	0x81	1	1	0x01		0	
78389	83.021618000	0x81	1	1	0x01		64	
78390	83.021628000	0x81	1	1	0x01		0	
78391	83.025620000	0x81	1	1	0x01		64	
78392	83.025640000	0x81	1	1	0x01		0	
78393	83.029620000	0x81	1	1	0x01		64	
78394	83.029638000	0x81	1	1	0x01		0	
78395	83.033621000	0x81	1	1	0x01		64	
78396	83.033640000	0x81	1	1	0x01		0	
78397	83.037621000	0x81	1	1	0x01		64	
78398	83.037640000	0x81	1	1	0x01		0	
78401	83.041618000	0x81	1	1	0x01		64	
78402	83.041625000	0x81	1	1	0x01		0	
78403	83.045620000	0x81	1	1	0x01		64	
78404	83.045642000	0x81	1	1	0x01		0	
78405	83.049621000	0x81	1	1	0x01		64	
78406	83.049639000	0x81	1	1	0x01		0	
78407	83.053620000	0x81	1	1	0x01		64	
78408	83.053638000	0x81	1	1	0x01		0	
78409	83.057621000	0x81	1	1	0x01		64	
78410	83.057639000	0x81	1	1	0x01		0	
78411	83.061620000	0x81	1	1	0x01		64	
78412	83.061637000	0x81	1	1	0x01		0	
78417	83.065621000	0x81	1	1	0x01		64	
78418	83.065641000	0x81	1	1	0x01		0	
78419	83.069622000	0x81	1	1	0x01		64	
78420	83.069641000	0x81	1	1	0x01		0	
78421	83.073621000	0x81	1	1	0x01		64	
78422	83.073641000	0x81	1	1	0x01		0	
78423	83.077621000	0x81	1	1	0x01		64	
78424	83.077638000	0x81	1	1	0x01		0	
78429	83.081621000	0x81	1	1	0x01		64	
78430	83.081640000	0x81	1	1	0x01		0	
78431	83.085621000	0x81	1	1	0x01		64	
78432	83.085640000	0x81	1	1	0x01		0	
78433	83.089620000	0x81	1	1	0x01		64	
78434	83.089638000	0x81	1	1	0x01		0	
78435	83.093621000	0x81	1	1	0x01		64	
78436	83.093639000	0x81	1	1	0x01		0	
78437	83.097621000	0x81	1	1	0x01		64	
78438	83.097641000	0x81	1	1	0x01		0	
78439	83.101618000	0x81	1	1	0x01		64	
78440	83.101633000	0x81	1	1	0x01		0	
78441	83.105620000	0x81	1	1	0x01		64	
78442	83.105638000	0x81	1	1	0x01		0	
78443	83.109620000	0x81	1	1	0x01		64	
78444	83.109637000	0x81	1	1	0x01		0	
78445	83.113625000	0x81	1	1	0x01		64	
78446	83.113648000	0x81	1	1	0x01		0	
78449	83.117622000	0x81	1	1	0x01		64	
78450	83.117636000	0x81	1	1	0x01		0	
78453	83.121623000	0x81	1	1	0x01		64	
78454	83.121636000	0x81	1	1	0x01		0	
78455	83.125621000	0x81	1	1	0x01		64	
78456	83.125640000	0x81	1	1	0x01		0	
78457	83.129621000	0x81	1	1	0x01		64	
78458	83.129641000	0x81	1	1	0x01		0	
78459	83.133624000	0x81	1	1	0x01		64	
78460	83.133644000	0x81	1	1	0x01		0	
78461	83.137621000	0x81	1	1	0x01		64	
78462	83.137638000	0x81	1	1	0x01		0	
78463	83.141621000	0x81	1	1	0x01		64	
78464	83.141639000	0x81	1	1	0x01		0	
78469	83.145622000	0x81	1	1	0x01		64	
78470	83.145642000	0x81	1	1	0x01		0	
78471	83.149621000	0x81	1	1	0x01		64	
78472	83.149638000	0x81	1	1	0x01		0	
78473	83.153621000	0x81	1	1	0x01		64	
78474	83.153638000	0x81	1	1	0x01		0	
78475	83.157622000	0x81	1	1	0x01		64	
78476	83.157641000	0x81	1	1	0x01		0	
78477	83.161625000	0x81	1	1	0x01		64	
78478	83.161643000	0x81	1	1	0x01		0	
78483	83.165625000	0x81	1	1	0x01		64	
78484	83.165646000	0x81	1	1	0x01		0	
78485	83.169625000	0x81	1	1	0x01		64	
78486	83.169653000	0x81	1	1	0x01		0	
78487	83.173621000	0x81	1	1	0x01		64	
78488	83.173640000	0x81	1	1	0x01		0	
78489	83.177626000	0x81	1	1	0x01		64	
78490	83.177646000	0x81	1	1	0x01		0	
78493	83.181624000	0x81	1	1	0x01		64	
78494	83.181642000	0x81	1	1	0x01		0	
78495	83.185621000	0x81	1	1	0x01		64	
78496	83.185640000	0x81	1	1	0x01		0	
78497	83.189622000	0x81	1	1	0x01		64	
78498	83.189640000	0x81	1	1	0x01		0	
78499	83.193693000	0x81	1	1	0x01		64	
78500	83.193710000	0x81	1	1	0x01		0	
78501	83.197621000	0x81	1	1	0x01		64	
78502	83.197639000	0x81	1	1	0x01		0	
78505	83.201622000	0x81	1	1	0x01		64	
78506	83.201634000	0x81	1	1	0x01		0	
78507	83.205621000	0x81	1	1	0x01		64	
78508	83.205637000	0x81	1	1	0x01		0	
78509	83.209622000	0x81	1	1	0x01		64	
78510	83.209640000	0x81	1	1	0x01		0	
78511	83.213623000	0x81	1	1	0x01		64	
78512	83.213645000	0x81	1	1	0x01		0	
78513	83.217622000	0x81	1	1	0x01		64	
78514	83.217641000	0x81	1	1	0x01		0	
78515	83.221622000	0x81	1	1	0x01		64	
78516	83.221645000	0x81	1	1	0x01		0	
78521	83.225655000	0x81	1	1	0x01		64	
78522	83.225675000	0x81	1	1	0x01		0	
78525	83.229625000	0x81	1	1	0x01		64	
78526	83.229654000	0x81	1	1	0x01		0	
78527	83.233622000	0x81	1	1	0x01		64	
78528	83.233639000	0x81	1	1	0x01		0	
78529	83.237623000	0x81	1	1	0x01		64	
78530	83.237641000	0x81	1	1	0x01		0	
78533	83.241620000	0x81	1	1	0x01		64	
78534	83.241636000	0x81	1	1	0x01		0	
78535	83.245622000	0x81	1	1	0x01		64	
78536	83.245638000	0x81	1	1	0x01		0	
78537	83.249623000	0x81	1	1	0x01		64	
78538	83.249642000	0x81	1	1	0x01		0	
78539	83.253624000	0x81	1	1	0x01		64	
78540	83.253642000	0x81	1	1	0x01		0	
78541	83.257622000	0x81	1	1	0x01		64	
78542	83.257639000	0x81	1	1	0x01		0	
78545	83.261643000	0x81	1	1	0x01		64	
78546	83.261654000	0x81	1	1	0x01		0	
78547	83.265623000	0x81	1	1	0x01		64	
78548	83.265642000	0x81	1	1	0x01		0	
78549	83.269623000	0x81	1	1	0x01		64	
78550	83.269642000	0x81	1	1	0x01		0	
78551	83.273623000	0x81	1	1	0x01		64	
78552	83.273642000	0x81	1	1	0x01		0	
78553	83.277622000	0x81	1	1	0x01		64	
78554	83.277641000	0x81	1	1	0x01		0	
78557	83.281623000	0x81	1	1	0x01		64	
78558	83.281641000	0x81	1	1	0x01		0	
78561	83.285623000	0x81	1	1	0x01		64	
78562	83.285643000	0x81	1	1	0x01		0	
78563	83.289623000	0x81	1	1	0x01		64	
78564	83.289641000	0x81	1	1	0x01		0	
78565	83.293623000	0x81	1	1	0x01		64	
78566	83.293643000	0x81	1	1	0x01		0	
78567	83.297623000	0x81	1	1	0x01		64	
78568	83.297641000	0x81	1	1	0x01		0	
78571	83.301621000	0x81	1	1	0x01		64	
78572	83.301630000	0x81	1	1	0x01		0	
78575	83.305626000	0x81	1	1	0x01		64	
78576	83.305644000	0x81	1	1	0x01		0	
78577	83.309627000	0x81	1	1	0x01		64	
78578	83.309646000	0x81	1	1	0x01		0	
78579	83.313644000	0x81	1	1	0x01		64	
78580	83.313666000	0x81	1	1	0x01		0	
78581	83.317632000	0x81	1	1	0x01		64	
78582	83.317659000	0x81	1	1	0x01		0	
78585	83.321628000	0x81	1	1	0x01		64	
78586	83.321655000	0x81	1	1	0x01		0	
78587	83.325624000	0x81	1	1	0x01		64	
78588	83.325643000	0x81	1	1	0x01		0	
78589	83.329624000	0x81	1	1	0x01		64	
78590	83.329644000	0x81	1	1	0x01		0	
78591	83.333628000	0x81	1	1	0x01		64	
78592	83.333652000	0x81	1	1	0x01		0	
78593	83.337625000	0x81	1	1	0x01		64	
78594	83.337651000	0x81	1	1	0x01		0	
78597	83.341624000	0x81	1	1	0x01		64	
78598	83.341643000	0x81	1	1	0x01		0	
78599	83.345624000	0x81	1	1	0x01		64	
78600	83.345644000	0x81	1	1	0x01		0	
78601	83.349624000	0x81	1	1	0x01		64	
78602	83.349642000	0x81	1	1	0x01		0	
78603	83.353626000	0x81	1	1	0x01		64	
78604	83.353646000	0x81	1	1	0x01		0	
78605	83.357623000	0x81	1	1	0x01		64	
78606	83.357641000	0x81	1	1	0x01		0	
78607	83.361625000	0x81	1	1	0x01		64	
78608	83.361642000	0x81	1	1	0x01		0	
78613	83.365650000	0x81	1	1	0x01		64	
78614	83.365666000	0x81	1	1	0x01		0	
78615	83.369691000	0x81	1	1	0x01		64	
78616	83.369714000	0x81	1	1	0x01		0	
78617	83.373623000	0x81	1	1	0x01		64	
78618	83.373641000	0x81	1	1	0x01		0	
78619	83.377624000	0x81	1	1	0x01		64	
78620	83.377642000	0x81	1	1	0x01		0	
78623	83.381626000	0x81	1	1	0x01		64	
78624	83.381642000	0x81	1	1	0x01		0	
78627	83.385624000	0x81	1	1	0x01		64	
78628	83.385642000	0x81	1	1	0x01		0	
78629	83.389624000	0x81	1	1	0x01		64	
78630	83.389642000	0x81	1	1	0x01		0	
78631	83.393626000	0x81	1	1	0x01		64	
78632	83.393648000	0x81	1	1	0x01		0	
78633	83.397624000	0x81	1	1	0x01		64	
78634	83.397642000	0x81	1	1	0x01		0	
78637	83.401624000	0x81	1	1	0x01		64	
78638	83.401644000	0x81	1	1	0x01		0	
78639	83.405698000	0x81	1	1	0x01		64	
78640	83.405715000	0x81	1	1	0x01		0	
78641	83.409624000	0x81	1	1	0x01		64	
78642	83.409643000	0x81	1	1	0x01		0	
78643	83.413625000	0x81	1	1	0x01		64	
78644	83.413643000	0x81	1	1	0x01		0	
78645	83.417624000	0x81	1	1	0x01		64	
78646	83.417643000	0x81	1	1	0x01		0	
78649	83.421623000	0x81	1	1	0x01		64	
78650	83.421642000	0x81	1	1	0x01		0	
78651	83.425637000	0x81	1	1	0x01		64	
78652	83.425658000	0x81	1	1	0x01		0	
78653	83.429627000	0x81	1	1	0x01		64	
78654	83.429654000	0x81	1	1	0x01		0	
78655	83.433624000	0x81	1	1	0x01		64	
78656	83.433642000	0x81	1	1	0x01		0	
78657	83.437625000	0x81	1	1	0x01		64	
78658	83.437645000	0x81	1	1	0x01		0	
78663	83.441622000	0x81	1	1	0x01		64	
78664	83.441632000	0x81	1	1	0x01		0	
78665	83.445624000	0x81	1	1	0x01		64	
78666	83.445643000	0x81	1	1	0x01		0	
78667	83.449627000	0x81	1	1	0x01		64	
78668	83.449645000	0x81	1	1	0x01		0	
78669	83.453624000	0x81	1	1	0x01		64	
78670	83.453641000	0x81	1	1	0x01		0	
78671	83.457625000	0x81	1	1	0x01		64	
78672	83.457642000	0x81	1	1	0x01		0	
78673	83.461638000	0x81	1	1	0x01		64	
78674	83.461659000	0x81	1	1	0x01		0	
78675	83.465625000	0x81	1	1	0x01		64	
78676	83.465644000	0x81	1	1	0x01		0	
78677	83.469624000	0x81	1	1	0x01		64	
78678	83.469643000	0x81	1	1	0x01		0	
78679	83.473630000	0x81	1	1	0x01		64	
78680	83.473651000	0x81	1	1	0x01		0	
78681	83.477628000	0x81	1	1	0x01		64	
78682	83.477646000	0x81	1	1	0x01		0	
78683	83.481625000	0x81	1	1	0x01		64	
78684	83.481643000	0x81	1	1	0x01		0	
78689	83.485625000	0x81	1	1	0x01		64	
78690	83.485644000	0x81	1	1	0x01		0	
78693	83.489625000	0x81	1	1	0x01		64	
78694	83.489645000	0x81	1	1	0x01		0	
78695	83.493624000	0x81	1	1	0x01		64	
78696	83.493642000	0x81	1	1	0x01		0	
78697	83.497627000	0x81	1	1	0x01		64	
78698	83.497644000	0x81	1	1	0x01		0	
78701	83.501627000	0x81	1	1	0x01		64	
